timestamp,symbol,open,high,low,close,price,volume,volume_24h,market_cap
2025-02-07 00:00:00,BTC,96635.41875332211,98416.76563868535,96568.76146306371,96635.41875332211,96635.41875332211,44462180396.172516,44462180396.172516,1915093756057.5637
2025-02-08 00:00:00,BTC,96635.41875332211,97991.81775727122,95467.30627886759,96558.4563096667,96558.4563096667,57077722340.22422,57077722340.22422,1911296376425.356
2025-02-09 00:00:00,BTC,96558.4563096667,97368.63321428664,95606.75093995706,96558.23762501091,96558.23762501091,20760850644.84597,20760850644.84597,1914211835440.1182
2025-02-10 00:00:00,BTC,96558.23762501091,97234.45344707288,95635.61490543562,96548.57865379585,96548.57865379585,25457107581.051964,25457107581.051964,1913068773356.083
2025-02-11 00:00:00,BTC,96548.57865379585,98709.83040290084,95882.1477314958,97399.98161383197,97399.98161383197,37054987393.57789,37054987393.57789,1930742951090.367
2025-02-12 00:00:00,BTC,97399.98161383197,97632.03450305756,94479.44452661781,95739.97737079239,95739.97737079239,36454577154.5622,36454577154.5622,1898788887978.3252
2025-02-13 00:00:00,BTC,95739.97737079239,97888.03483948068,96787.5504990135,97836.18856127483,97836.18856127483,47115618235.19051,47115618235.19051,1936842454813.9983
2025-02-14 00:00:00,BTC,97836.18856127483,98463.82044382724,95677.0414667924,96561.6639990985,96561.6639990985,29084371910.690556,29084371910.690556,1914315097486.3862
2025-02-15 00:00:00,BTC,96561.6639990985,99124.38425207906,97270.8314560213,97488.48148536457,97488.48148536457,32289906944.92862,32289906944.92862,1931656846871.4856
2025-02-16 00:00:00,BTC,97488.48148536457,98826.22125400754,95744.89980750054,97569.95169430465,97569.95169430465,14215311318.346336,14215311318.346336,1934308378710.2861
2025-02-17 00:00:00,BTC,97569.95169430465,96404.02926381893,95421.64284840148,96149.3484548204,96149.3484548204,13634794998.739267,13634794998.739267,1905012222220.3691
2025-02-18 00:00:00,BTC,96149.3484548204,97592.79255383655,94579.59564971145,95776.15723852723,95776.15723852723,25324374113.08163,25324374113.08163,1898997753781.9536
2025-02-19 00:00:00,BTC,95776.15723852723,96319.60534900433,95466.25016670141,95495.89153299287,95495.89153299287,38311133144.729355,38311133144.729355,1892702154844.508
2025-02-20 00:00:00,BTC,95495.89153299287,97754.06555164729,95269.63028027996,96554.87156259285,96554.87156259285,27703222487.389572,27703222487.389572,1914337919659.5537
2025-02-21 00:00:00,BTC,96554.87156259285,99681.253382578,96435.00712321058,98384.31738240314,98384.31738240314,24175261969.81266,24175261969.81266,1950376106325.3228
2025-02-22 00:00:00,BTC,98384.31738240314,97987.09678425187,95321.65707459151,96135.15541305285,96135.15541305285,42477472950.92155,42477472950.92155,1906058197506.3809
2025-02-23 00:00:00,BTC,96135.15541305285,97109.04583503661,95437.45578172445,96564.15414290235,96564.15414290235,18464415570.762142,18464415570.762142,1915260330870.798
2025-02-24 00:00:00,BTC,96564.15414290235,97296.1806394956,95390.76890238406,96327.46309127835,96327.46309127835,16643044374.983364,16643044374.983364,1909625674815.4763
2025-02-25 00:00:00,BTC,96327.46309127835,93164.6512675559,90309.096129904,91396.76686930266,91396.76686930266,45539703844.38777,45539703844.38777,1814176779160.4363
2025-02-26 00:00:00,BTC,91396.76686930266,88793.91154455677,87049.81541383371,88755.7693356979,88755.7693356979,96742453402.56294,96742453402.56294,1759750360550.3337
2025-02-27 00:00:00,BTC,88755.7693356979,84464.07767886219,83733.2293626938,83900.11496524839,83900.11496524839,69277430795.68657,69277430795.68657,1664314955447.7466
2025-02-28 00:00:00,BTC,83900.11496524839,85548.10001673357,84126.7192581948,84709.14477847965,84709.14477847965,81960688217.70384,81960688217.70384,1679555320077.2097
2025-03-01 00:00:00,BTC,84709.14477847965,84774.45094120679,83320.13813413125,84441.9012237131,84441.9012237131,80695237175.07367,80695237175.07367,1674754437110.342
2025-03-02 00:00:00,BTC,84441.9012237131,87462.8423414335,85275.70618265554,86005.25629681018,86005.25629681018,30634474722.6359,30634474722.6359,1705564098300.8237
2025-03-03 00:00:00,BTC,86005.25629681018,95710.83938913357,92948.89196135322,94261.53286538439,94261.53286538439,61859112550.80991,61859112550.80991,1868321705444.4878
2025-03-04 00:00:00,BTC,94261.53286538439,86300.15099997265,84551.66786536398,86124.71418722175,86124.71418722175,68715362745.4567,68715362745.4567,1708198960874.3418
2025-03-05 00:00:00,BTC,86124.71418722175,87755.58081952964,86487.04486836104,87310.80531078295,87310.80531078295,65863356680.42408,65863356680.42408,1731441668069.6523
2025-03-06 00:00:00,BTC,87310.80531078295,92078.30577192683,89699.27128078492,90604.08098523637,90604.08098523637,51606642859.81411,51606642859.81411,1797706868227.531
2025-03-07 00:00:00,BTC,90604.08098523637,90692.97085104998,89238.34952185355,90001.40087607042,90001.40087607042,47555759124.64708,47555759124.64708,1782785866811.654
2025-03-08 00:00:00,BTC,90001.40087607042,87940.82063892824,85627.67261465269,86773.33597555371,86773.33597555371,63216440874.73251,63216440874.73251,1720436931689.2776
2025-03-09 00:00:00,BTC,86773.33597555371,87153.37439847145,85615.09645188319,86142.9833586432,86142.9833586432,18809360803.37126,18809360803.37126,1708605516770.228
2025-03-10 00:00:00,BTC,86142.9833586432,82011.88429992506,79864.45154346939,80751.13893300897,80751.13893300897,32013406240.51754,32013406240.51754,1602073794580.0344
2025-03-11 00:00:00,BTC,80751.13893300897,79272.71591374159,77564.21499895437,78783.94057934263,78783.94057934263,49983692766.22745,49983692766.22745,1563547150147.7332
