timestamp,symbol,open,high,low,close,price,volume,volume_24h,market_cap
2025-02-07 00:00:00,BNB,572.2112608064776,581.9192829051929,567.5401673230947,572.2112608064776,572.2112608064776,1003761062.9034272,1003761062.9034272,83497390989.30359
2025-02-08 00:00:00,BNB,572.2112608064776,581.5787930344948,577.8665001359917,578.4992668082035,578.4992668082035,751278489.7213545,751278489.7213545,84302974182.76198
2025-02-09 00:00:00,BNB,578.4992668082035,624.1212464287797,605.2857514668941,614.7094865407944,614.7094865407944,1358173748.3343918,1358173748.3343918,89820272510.32805
2025-02-10 00:00:00,BNB,614.7094865407944,627.4264187165062,616.9729226263844,617.2838550746773,617.2838550746773,2076025506.140306,2076025506.140306,90013323288.5319
2025-02-11 00:00:00,BNB,617.2838550746773,619.3156686754421,615.7381736327732,617.6277634766806,617.6277634766806,1096743740.0190518,1096743740.0190518,90114142311.63878
2025-02-12 00:00:00,BNB,617.6277634766806,643.5406410721241,640.8987878988934,643.374116169739,643.374116169739,1475014557.293302,1475014557.293302,93939983216.01009
2025-02-13 00:00:00,BNB,643.374116169739,708.0687902027096,697.8480808413631,698.0715219546765,698.0715219546765,2445455388.7791457,2445455388.7791457,101731781963.3888
2025-02-14 00:00:00,BNB,698.0715219546765,670.7395169135692,657.726664841328,669.9136528267184,669.9136528267184,5053346125.769553,5053346125.769553,97747388932.23825
2025-02-15 00:00:00,BNB,669.9136528267184,659.5201962126489,646.772154983271,657.410706012491,657.410706012491,1867614110.4038906,1867614110.4038906,95866947744.54869
2025-02-16 00:00:00,BNB,657.410706012491,667.7854187531635,654.5809815761836,661.9679162628277,661.9679162628277,881770346.0843449,881770346.0843449,96571702672.32254
2025-02-17 00:00:00,BNB,661.9679162628277,678.8884863509023,661.4532918826127,674.7322746333247,674.7322746333247,1123867609.0805159,1123867609.0805159,98458814653.06976
2025-02-18 00:00:00,BNB,674.7322746333247,674.6070079890109,665.7473408188633,667.1818129347955,667.1818129347955,1031577914.4441284,1031577914.4441284,97344824704.82521
2025-02-19 00:00:00,BNB,667.1818129347955,652.2033708819129,635.7029968357891,647.7337603591404,647.7337603591404,1157962160.3139865,1157962160.3139865,94430513841.10081
2025-02-20 00:00:00,BNB,647.7337603591404,651.3628191452501,648.9928700425307,651.2699602601128,651.2699602601128,1067124436.0837575,1067124436.0837575,94979391300.60149
2025-02-21 00:00:00,BNB,651.2699602601128,669.980244608083,655.9636893048652,657.2357183731672,657.2357183731672,772069784.8547369,772069784.8547369,95917140961.6615
2025-02-22 00:00:00,BNB,657.2357183731672,648.2251365754245,640.2984930963422,646.8031724730836,646.8031724730836,1040952078.1494442,1040952078.1494442,94395544760.06454
2025-02-23 00:00:00,BNB,646.8031724730836,675.1709486374592,657.4692487539685,668.785472644957,668.785472644957,988420626.34554,988420626.34554,97566157422.2611
2025-02-24 00:00:00,BNB,668.785472644957,667.5944725869488,656.0412792012432,658.3040708334223,658.3040708334223,587694368.3681146,587694368.3681146,96034671976.4126
2025-02-25 00:00:00,BNB,658.3040708334223,615.0689416746087,610.963398655581,611.6538008061765,611.6538008061765,1152541876.7735782,1152541876.7735782,89277366666.72943
2025-02-26 00:00:00,BNB,611.6538008061765,634.2065290817645,622.4321680407976,623.430675278815,623.430675278815,1861620239.3557467,1861620239.3557467,90971486245.88162
2025-02-27 00:00:00,BNB,623.430675278815,618.0119078075556,605.7601254153709,610.3578616799338,610.3578616799338,1423760323.6156917,1423760323.6156917,89068804316.15977
2025-02-28 00:00:00,BNB,610.3578616799338,610.2740438950307,599.0642559915432,605.3106534011248,605.3106534011248,1086874190.5112782,1086874190.5112782,88306095591.59663
2025-03-01 00:00:00,BNB,605.3106534011248,598.3840236122005,580.2469955914978,587.5469266891337,587.5469266891337,1527513660.3334212,1527513660.3334212,85736602497.7621
2025-03-02 00:00:00,BNB,587.5469266891337,613.1692958853939,601.4448935480729,608.2885669828928,608.2885669828928,887615511.0007088,887615511.0007088,88705889575.59413
2025-03-03 00:00:00,BNB,608.2885669828928,636.0980212109394,614.4782983445075,623.6422270366194,623.6422270366194,1393848651.9408092,1393848651.9408092,90933571455.36255
2025-03-04 00:00:00,BNB,623.6422270366194,582.3979885051236,564.3566202558787,574.3332822956445,574.3332822956445,1502671244.0216174,1502671244.0216174,84131864548.38559
2025-03-05 00:00:00,BNB,574.3332822956445,590.5910828137695,571.9806239692548,583.1532087181396,583.1532087181396,1296685222.7007513,1296685222.7007513,85076550479.04813
2025-03-06 00:00:00,BNB,583.1532087181396,604.7955062444936,590.5961643081064,597.848549405523,597.848549405523,565172537.3879949,565172537.3879949,87308885656.99092
2025-03-07 00:00:00,BNB,597.848549405523,606.7022849046897,584.6970867641426,595.9383138170398,595.9383138170398,840033139.4891893,840033139.4891893,86832048702.56416
