timestamp,symbol,open,high,low,close,price,volume,volume_24h,market_cap
2025-02-07 00:00:00,ETH,2686.662316793651,2738.881678098173,2633.843742518917,2686.662316793651,2686.662316793651,31349967107.97825,31349967107.97825,323756512126.7498
2025-02-08 00:00:00,ETH,2686.662316793651,2653.194357795895,2621.3807963012086,2623.4507017824767,2623.4507017824767,30948837988.08186,30948837988.08186,315636240722.9841
2025-02-09 00:00:00,ETH,2623.4507017824767,2688.1213302372275,2621.2567054242363,2635.6011418023404,2635.6011418023404,16335613332.591795,16335613332.591795,317758860998.56256
2025-02-10 00:00:00,ETH,2635.6011418023404,2663.902442828076,2582.2052844848467,2632.5358220552475,2632.5358220552475,17155535243.908037,17155535243.908037,317369673472.60657
2025-02-11 00:00:00,ETH,2632.5358220552475,2683.3375311024315,2628.5416334094843,2660.2967996436387,2660.2967996436387,18843420567.42921,18843420567.42921,320711545303.1932
2025-02-12 00:00:00,ETH,2660.2967996436387,2606.8067199146412,2565.338611385562,2603.0333698049267,2603.0333698049267,21212910085.211273,21212910085.211273,313943237177.0695
2025-02-13 00:00:00,ETH,2603.0333698049267,2781.2349803572074,2734.2602320569176,2736.2703136032396,2736.2703136032396,26503660438.845695,26503660438.845695,329492522913.44
2025-02-14 00:00:00,ETH,2736.2703136032396,2689.1045687056617,2671.5671192432924,2675.7090007037627,2675.7090007037627,18938191215.29619,18938191215.29619,322584072350.2765
2025-02-15 00:00:00,ETH,2675.7090007037627,2773.395055078193,2693.2905110924466,2724.6698335873957,2724.6698335873957,17416785872.704834,17416785872.704834,328399065363.05505
2025-02-16 00:00:00,ETH,2724.6698335873957,2737.5492848544604,2670.1497276133978,2692.8213863864253,2692.8213863864253,8896321414.559013,8896321414.559013,324625278431.52954
2025-02-17 00:00:00,ETH,2692.8213863864253,2698.105343501803,2657.0986079452555,2659.9017474093457,2659.9017474093457,8757895115.47748,8757895115.47748,320529173059.00665
2025-02-18 00:00:00,ETH,2659.9017474093457,2788.8174289384438,2699.966674659246,2741.9050800956124,2741.9050800956124,24666373348.432693,24666373348.432693,330464530098.92377
2025-02-19 00:00:00,ETH,2741.9050800956124,2703.3772697953405,2649.7640567291696,2669.4945006896073,2669.4945006896073,24353300611.506603,24353300611.506603,321688672383.7524
2025-02-20 00:00:00,ETH,2669.4945006896073,2716.542682596921,2707.115358034114,2714.8018364720533,2714.8018364720533,13398586820.912325,13398586820.912325,327248168186.7616
2025-02-21 00:00:00,ETH,2714.8018364720533,2785.143997510401,2702.634115051308,2741.5933625994785,2741.5933625994785,14550027648.522171,14550027648.522171,330517520397.0965
2025-02-22 00:00:00,ETH,2741.5933625994785,2698.817078539857,2640.550887598938,2658.3470942919384,2658.3470942919384,31770375573.3895,31770375573.3895,320508273451.5576
2025-02-23 00:00:00,ETH,2658.3470942919384,2808.681391694688,2733.234681020921,2764.355233404291,2764.355233404291,17576653979.14654,17576653979.14654,333381856893.82196
2025-02-24 00:00:00,ETH,2764.355233404291,2842.04676374822,2810.633766991613,2827.1844084879804,2827.1844084879804,21394599890.269897,21394599890.269897,340712999974.1412
2025-02-25 00:00:00,ETH,2827.1844084879804,2504.761743511636,2500.854801681635,2503.103420098605,2503.103420098605,31014455208.756138,31014455208.756138,301769340440.05
2025-02-26 00:00:00,ETH,2503.103420098605,2532.92639784674,2493.873666537213,2495.315451693047,2495.315451693047,42875934003.323944,42875934003.323944,301064649480.5458
2025-02-27 00:00:00,ETH,2495.315451693047,2336.2814502810365,2284.5059811846913,2325.853934699374,2325.853934699374,28109120496.698666,28109120496.698666,280668025121.2334
2025-02-28 00:00:00,ETH,2325.853934699374,2332.0197413599485,2282.488594352811,2305.3229378029837,2305.3229378029837,89259450649.58,89259450649.58,277936135130.74036
2025-03-01 00:00:00,ETH,2305.3229378029837,2247.161024207489,2228.2526131342847,2235.204208608959,2235.204208608959,32905594283.00643,32905594283.00643,269516471615.1616
2025-03-02 00:00:00,ETH,2235.204208608959,2226.511702038511,2205.933651581259,2212.8243514969954,2212.8243514969954,16103021679.018568,16103021679.018568,266823935338.2421
